round,send_time,recv_time,rtt,status
2,1773967503.170932,1773967505.1781116,2.0071794986724854,success
3,1773967510.3646922,1773967512.3317142,1.9670219421386719,success
4,1773967517.652534,1773967519.4923134,1.8397793769836426,success
5,1773967524.7659614,1773967526.6556263,1.889664888381958,success
6,1773967531.9181294,1773967533.8295512,1.911421775817871,success
7,1773967539.066304,1773967540.993031,1.926727056503296,success
"sender: client25, message: > hello from client25"
8,1773967546.1413167,1773967548.1729975,2.0316808223724365,success
"sender: client25, message: > hello from client25"
9,1773967553.2906358,1773967555.3403773,2.049741506576538,success
"sender: client25, message: > hello from client25"
10,1773967560.5037727,1773967562.5234041,2.0196313858032227,success
"sender: client25, message: > hello from client25"
11,1773967567.6858807,1773967569.7149427,2.029062032699585,success
"sender: client25, message: > hello from client25"
12,1773967574.8634493,1773967576.877696,2.014246702194214,success
"sender: client25, message: > hello from client25"
13,1773967582.0391295,1773967584.0732863,2.0341567993164062,success
"sender: client25, message: > hello from client25"
14,1773967589.19393,1773967591.2335186,2.039588689804077,success
"sender: client25, message: > hello from client25"
15,1773967596.401888,1773967598.417867,2.015979051589966,success
16,1773967603.608388,1773967605.626731,2.018342971801758,success
"sender: client25, message: > hello from client25"
17,1773967610.704037,1773967612.770919,2.0668821334838867,success
"sender: client25, message: > hello from client25"
18,1773967617.936669,1773967619.9479504,2.0112812519073486,success
"sender: client25, message: > hello from client25"
19,1773967625.137873,1773967627.1377776,1.9999046325683594,success
"sender: client25, message: > hello from client25"
20,1773967632.2917345,1773967634.3127172,2.0209827423095703,success
"sender: client25, message: > hello from client25"
