round,send_time,recv_time,rtt,status
2,1773967503.1673377,1773967505.1780267,2.0106890201568604,success
3,1773967510.3519604,1773967512.334113,1.9821524620056152,success
4,1773967517.6311178,1773967519.5031555,1.872037649154663,success
5,1773967524.7722654,1773967526.6658556,1.8935902118682861,success
6,1773967531.9287279,1773967533.8297646,1.9010367393493652,success
7,1773967539.078854,1773967540.998092,1.9192378520965576,success
"sender: client20, message: > hello from client20"
8,1773967546.1502435,1773967548.1567595,2.0065159797668457,success
"sender: client20, message: > hello from client20"
9,1773967553.3234673,1773967555.3385758,2.015108585357666,success
"sender: client20, message: > hello from client20"
10,1773967560.5095232,1773967562.5220213,2.012498140335083,success
"sender: client20, message: > hello from client20"
11,1773967567.657992,1773967569.7194366,2.0614447593688965,success
"sender: client20, message: > hello from client20"
12,1773967574.8552887,1773967576.885092,2.0298032760620117,success
"sender: client20, message: > hello from client20"
13,1773967582.0416694,1773967584.0565436,2.014874219894409,success
"sender: client20, message: > hello from client20"
14,1773967589.2167568,1773967591.2372081,2.020451307296753,success
"sender: client20, message: > hello from client20"
15,1773967596.3488603,1773967598.4163969,2.0675365924835205,success
"sender: client20, message: > hello from client20"
16,1773967603.5900142,1773967605.6061337,2.0161194801330566,success
"sender: client20, message: > hello from client20"
17,1773967610.7652602,1773967612.7787678,2.013507604598999,success
18,1773967617.9344604,1773967619.9521778,2.0177173614501953,success
"sender: client20, message: > hello from client20"
19,1773967625.1479273,1773967627.138092,1.9901647567749023,success
"sender: client20, message: > hello from client20"
20,1773967632.2837973,1773967634.330345,2.0465476512908936,success
"sender: client20, message: > hello from client20"
