round,send_time,recv_time,rtt,status
1,1773967796.259964,1773967798.2629275,2.0029635429382324,success
2,1773967803.3796337,1773967805.3662565,1.9866228103637695,success
3,1773967810.655804,1773967812.529909,1.8741049766540527,success
4,1773967817.948665,1773967819.7238705,1.7752056121826172,success
5,1773967825.1554606,1773967826.966792,1.8113315105438232,success
6,1773967832.4751635,1773967834.2328906,1.7577271461486816,success
7,1773967839.8268783,1773967841.5850885,1.7582101821899414,success
8,1773967847.147365,1773967848.8660808,1.7187156677246094,success
9,1773967854.5052426,1773967856.2299328,1.7246901988983154,success
"sender: client43, message: > hello from client43"
10,1773967861.5429769,1773967863.5686162,2.025639295578003,success
"sender: client43, message: > hello from client43"
11,1773967868.9640598,1773967870.9404461,1.976386308670044,success
12,1773967876.2110875,1773967878.263143,2.052055597305298,success
"sender: client43, message: > hello from client43"
13,1773967883.665102,1773967885.6505454,1.985443353652954,success
"sender: client43, message: > hello from client43"
14,1773967890.9624095,1773967892.9939988,2.0315892696380615,success
"sender: client43, message: > hello from client43"
15,1773967898.3031063,1773967900.3526583,2.0495519638061523,success
"sender: client43, message: > hello from client43"
16,1773967905.6580708,1773967907.694214,2.0361433029174805,success
"sender: client43, message: > hello from client43"
17,1773967913.056367,1773967915.056163,1.9997961521148682,success
"sender: client43, message: > hello from client43"
18,1773967920.3685415,1773967922.4379497,2.0694081783294678,success
"sender: client43, message: > hello from client43"
19,1773967927.705937,1773967929.7924902,2.0865533351898193,success
20,1773967935.0737877,1773967937.101674,2.027886390686035,success
