round,send_time,recv_time,rtt,status
8,1773961530.9805179,1773961532.60973,1.6292121410369873,success
9,1773961538.746042,1773961540.141094,1.3950519561767578,success
10,1773961546.3895779,1773961547.772331,1.3827531337738037,success
11,1773961553.223726,1773961555.189236,1.9655098915100098,success
12,1773961560.82735,1773961562.700997,1.8736472129821777,success
"sender: client408, message: > hello from client408"
13,1773961568.352148,1773961570.209697,1.8575489521026611,success
"sender: client408, message: > hello from client408"
14,1773961575.947841,1773961577.7896068,1.8417658805847168,success
"sender: client408, message: > hello from client408"
15,1773961583.2498932,1773961585.2918122,2.041918992996216,success
"sender: client408, message: > hello from client408"
16,1773961590.87144,1773961592.7914329,1.9199929237365723,success
"sender: client408, message: > hello from client408"
17,1773961599.12424,1773961600.335993,1.2117531299591064,success
"sender: client408, message: > hello from client408"
18,1773961605.822766,1773961607.841986,2.0192198753356934,success
"sender: client408, message: > hello from client408"
19,1773961613.35468,1773961615.3542771,1.9995970726013184,success
"sender: client408, message: > hello from client408"
20,1773961620.9327319,1773961622.88355,1.9508180618286133,success
"sender: client408, message: > hello from client408"
21,1773961628.525776,1773961630.385531,1.859755039215088,success
