round,send_time,recv_time,rtt,status
8,1773961530.914651,1773961532.606573,1.6919221878051758,success
9,1773961538.904415,1773961540.146559,1.2421441078186035,success
10,1773961546.357976,1773961547.7638469,1.4058709144592285,success
11,1773961554.011706,1773961555.1849291,1.1732230186462402,success
12,1773961560.860982,1773961562.701377,1.8403949737548828,success
"sender: client398, message: > hello from client398"
13,1773961568.323766,1773961570.2065651,1.8827991485595703,success
"sender: client398, message: > hello from client398"
14,1773961575.939957,1773961577.8071392,1.8671822547912598,success
"sender: client398, message: > hello from client398"
15,1773961583.584911,1773961585.287334,1.702422857284546,success
"sender: client398, message: > hello from client398"
16,1773961590.924331,1773961592.7900732,1.8657422065734863,success
"sender: client398, message: > hello from client398"
17,1773961599.098102,1773961600.3851142,1.2870121002197266,success
"sender: client398, message: > hello from client398"
18,1773961606.4104161,1773961607.841414,1.4309978485107422,success
"sender: client398, message: > hello from client398"
19,1773961613.286724,1773961615.352368,2.0656440258026123,success
"sender: client398, message: > hello from client398"
20,1773961621.0165892,1773961622.8831942,1.8666050434112549,success
"sender: client398, message: > hello from client398"
21,1773961628.434241,1773961630.3775392,1.943298101425171,success
"sender: client398, message: > hello from client398"
