round,send_time,recv_time,rtt,status
4,1773967817.8149707,1773967819.722046,1.9070751667022705,success
5,1773967824.9957821,1773967826.9671147,1.9713325500488281,success
6,1773967832.3950405,1773967834.2497013,1.8546607494354248,success
7,1773967839.7374296,1773967841.590092,1.8526623249053955,success
8,1773967847.126151,1773967848.8712564,1.745105266571045,success
9,1773967854.1173067,1773967856.2281141,2.110807418823242,success
"sender: client232, message: > hello from client232"
10,1773967861.5850873,1773967863.5790906,1.9940032958984375,success
"sender: client232, message: > hello from client232"
11,1773967868.9051175,1773967870.9189985,2.013880968093872,success
"sender: client232, message: > hello from client232"
12,1773967876.1755793,1773967878.2825537,2.1069743633270264,success
13,1773967883.651297,1773967885.6681554,2.0168583393096924,success
"sender: client232, message: > hello from client232"
14,1773967890.9731848,1773967893.0085874,2.035402536392212,success
"sender: client232, message: > hello from client232"
15,1773967898.268354,1773967900.3806314,2.1122775077819824,success
"sender: client232, message: > hello from client232"
16,1773967905.5987523,1773967907.6859665,2.087214231491089,success
"sender: client232, message: > hello from client232"
17,1773967912.9919684,1773967915.0691545,2.077186107635498,success
"sender: client232, message: > hello from client232"
18,1773967920.3953886,1773967922.4250555,2.0296669006347656,success
"sender: client232, message: > hello from client232"
19,1773967927.683949,1773967929.7870939,2.103144884109497,success
20,1773967935.0448587,1773967937.1331344,2.088275671005249,success
"sender: client232, message: > hello from client232"
