round,send_time,recv_time,rtt,status
5,1773967825.025435,1773967826.9550178,1.9295828342437744,success
6,1773967832.2531416,1773967834.2455776,1.9924359321594238,success
7,1773967839.8096948,1773967841.5853362,1.7756414413452148,success
8,1773967846.9239714,1773967848.8714411,1.947469711303711,success
9,1773967854.4152758,1773967856.2636623,1.848386526107788,success
10,1773967861.5387068,1773967863.5650918,2.0263850688934326,success
"sender: client253, message: > hello from client253"
11,1773967868.9204876,1773967870.9910905,2.0706028938293457,success
12,1773967876.2322824,1773967878.3374717,2.105189323425293,success
13,1773967883.6603851,1773967885.6567483,1.9963631629943848,success
"sender: client253, message: > hello from client253"
14,1773967890.9402978,1773967892.9853475,2.0450496673583984,success
15,1773967898.2762487,1773967900.3826184,2.106369733810425,success
"sender: client253, message: > hello from client253"
16,1773967905.6511803,1773967907.6861775,2.0349972248077393,success
17,1773967913.0052292,1773967915.0625188,2.0572896003723145,success
"sender: client253, message: > hello from client253"
18,1773967920.3342671,1773967922.4171636,2.0828964710235596,success
19,1773967927.7673032,1773967929.7520385,1.9847352504730225,success
"sender: client253, message: > hello from client253"
20,1773967935.0536058,1773967937.108163,2.0545573234558105,success
"sender: client253, message: > hello from client253"
