round,send_time,recv_time,rtt,status
5,1773967825.1622002,1773967826.956152,1.7939517498016357,success
6,1773967832.4497745,1773967834.245615,1.7958405017852783,success
7,1773967839.818948,1773967841.5899875,1.7710394859313965,success
8,1773967847.0637012,1773967848.9016757,1.8379745483398438,success
9,1773967854.4775786,1773967856.2354143,1.7578356266021729,success
10,1773967861.4953175,1773967863.5823977,2.087080240249634,success
11,1773967868.8698153,1773967870.9186144,2.0487990379333496,success
"sender: client268, message: > hello from client268"
12,1773967876.2075543,1773967878.3353074,2.1277530193328857,success
13,1773967883.618323,1773967885.6569233,2.038600206375122,success
"sender: client268, message: > hello from client268"
14,1773967890.8979301,1773967892.9948943,2.096964120864868,success
15,1773967898.3164287,1773967900.3775697,2.061141014099121,success
"sender: client268, message: > hello from client268"
16,1773967905.602824,1773967907.7050982,2.102274179458618,success
17,1773967913.0554514,1773967915.086839,2.0313875675201416,success
"sender: client268, message: > hello from client268"
18,1773967920.4239566,1773967922.412189,1.9882323741912842,success
"sender: client268, message: > hello from client268"
19,1773967927.7289927,1773967929.7911246,2.062131881713867,success
20,1773967934.900898,1773967937.1080477,2.2071497440338135,success
"sender: client268, message: > hello from client268"
