round,send_time,recv_time,rtt,status
2,1773961486.399471,1773961488.3835142,1.9840431213378906,success
3,1773961493.6697521,1773961495.5583842,1.88863205909729,success
4,1773961500.937972,1773961502.7872791,1.8493070602416992,success
5,1773961508.371032,1773961510.120179,1.7491469383239746,success
6,1773961515.927346,1773961517.4883862,1.5610401630401611,success
7,1773961523.488545,1773961524.951116,1.462571144104004,success
8,1773961531.259446,1773961532.46768,1.2082340717315674,success
9,1773961538.361957,1773961540.102933,1.7409758567810059,success
10,1773961545.924802,1773961547.804811,1.8800089359283447,success
11,1773961553.302869,1773961555.167238,1.8643689155578613,success
12,1773961560.6069949,1773961562.629961,2.022966146469116,success
"sender: client30, message: > hello from client30"
13,1773961568.353164,1773961570.136121,1.7829570770263672,success
"sender: client30, message: > hello from client30"
14,1773961575.643268,1773961577.723627,2.0803589820861816,success
15,1773961583.201213,1773961585.210356,2.009143114089966,success
"sender: client30, message: > hello from client30"
16,1773961590.62062,1773961592.73821,2.1175899505615234,success
17,1773961599.087638,1773961600.2485068,1.1608688831329346,success
"sender: client30, message: > hello from client30"
18,1773961605.807348,1773961607.771578,1.9642300605773926,success
"sender: client30, message: > hello from client30"
19,1773961613.389076,1773961615.277617,1.8885409832000732,success
"sender: client30, message: > hello from client30"
20,1773961620.955437,1773961622.821068,1.865631103515625,success
"sender: client30, message: > hello from client30"
21,1773961628.516056,1773961630.309779,1.7937228679656982,success
