round,send_time,recv_time,rtt,status
4,1773967817.8574455,1773967819.7128863,1.8554408550262451,success
5,1773967825.1754458,1773967826.9549072,1.77946138381958,success
6,1773967832.4749217,1773967834.2357025,1.7607808113098145,success
7,1773967839.655265,1773967841.5804229,1.9251577854156494,success
8,1773967846.9806128,1773967848.8841043,1.903491497039795,success
9,1773967854.3710222,1773967856.2277834,1.8567612171173096,success
10,1773967861.543838,1773967863.595308,2.0514700412750244,success
11,1773967868.9519613,1773967870.9911058,2.039144515991211,success
12,1773967876.1874802,1773967878.323241,2.13576078414917,success
"sender: client228, message: > hello from client228"
13,1773967883.6535895,1773967885.6628833,2.009293794631958,success
"sender: client228, message: > hello from client228"
14,1773967890.9476717,1773967893.0219333,2.0742616653442383,success
"sender: client228, message: > hello from client228"
15,1773967898.2691393,1773967900.354273,2.0851337909698486,success
"sender: client228, message: > hello from client228"
16,1773967905.6452565,1773967907.7179768,2.0727202892303467,success
17,1773967913.0182312,1773967915.0788043,2.060573101043701,success
"sender: client228, message: > hello from client228"
18,1773967920.4184828,1773967922.4206858,2.0022029876708984,success
"sender: client228, message: > hello from client228"
19,1773967927.6487029,1773967929.7509885,2.102285623550415,success
20,1773967935.0054727,1773967937.1055713,2.1000986099243164,success
"sender: client228, message: > hello from client228"
