round,send_time,recv_time,rtt,status
5,1773967825.1490326,1773967826.9689143,1.8198816776275635,success
6,1773967832.4335983,1773967834.2496521,1.816053867340088,success
7,1773967839.7964075,1773967841.5798254,1.7834179401397705,success
8,1773967847.2348783,1773967848.8714743,1.6365959644317627,success
9,1773967854.4531603,1773967856.232322,1.7791616916656494,success
10,1773967861.6194797,1773967863.5959277,1.9764480590820312,success
11,1773967868.93491,1773967870.918412,1.98350191116333,success
"sender: client252, message: > hello from client252"
12,1773967876.224354,1773967878.3400335,2.1156795024871826,success
13,1773967883.545081,1773967885.6657023,2.1206214427948,success
"sender: client252, message: > hello from client252"
14,1773967890.9544754,1773967892.9854016,2.03092622756958,success
15,1773967898.3073137,1773967900.3682446,2.0609309673309326,success
"sender: client252, message: > hello from client252"
16,1773967905.682456,1773967907.7170217,2.0345656871795654,success
17,1773967913.0463514,1773967915.062532,2.0161805152893066,success
"sender: client252, message: > hello from client252"
18,1773967920.3858662,1773967922.4419458,2.056079626083374,success
19,1773967927.7354093,1773967929.7530055,2.0175962448120117,success
"sender: client252, message: > hello from client252"
20,1773967935.0399544,1773967937.1063423,2.066387891769409,success
"sender: client252, message: > hello from client252"
