round,send_time,recv_time,rtt,status
5,1773967825.1494317,1773967826.9567518,1.8073201179504395,success
6,1773967832.5046563,1773967834.2539558,1.7492995262145996,success
7,1773967839.9506965,1773967841.5803885,1.6296920776367188,success
8,1773967847.1236768,1773967848.8717835,1.7481067180633545,success
9,1773967854.4955425,1773967856.2416728,1.7461302280426025,success
"sender: client288, message: > hello from client288"
10,1773967861.5212946,1773967863.566098,2.0448033809661865,success
"sender: client288, message: > hello from client288"
11,1773967868.9089887,1773967870.916653,2.007664203643799,success
12,1773967876.2320452,1773967878.3349519,2.1029067039489746,success
13,1773967883.607253,1773967885.7625105,2.1552574634552,success
"sender: client288, message: > hello from client288"
14,1773967890.941692,1773967892.984902,2.0432097911834717,success
"sender: client288, message: > hello from client288"
15,1773967898.3183568,1773967900.4777162,2.1593594551086426,success
"sender: client288, message: > hello from client288"
16,1773967905.6813257,1773967907.687785,2.0064592361450195,success
"sender: client288, message: > hello from client288"
17,1773967913.0564897,1773967915.0780888,2.021599054336548,success
"sender: client288, message: > hello from client288"
18,1773967920.4161525,1773967922.4111376,1.9949851036071777,success
19,1773967927.771358,1773967929.7891192,2.01776123046875,success
20,1773967935.0667799,1773967937.1271677,2.0603878498077393,success
"sender: client288, message: > hello from client288"
