round,send_time,recv_time,rtt,status
1,1773955298.1248,1773955300.2270575,2.102257490158081,success
2,1773955303.1454124,1773955305.2415094,2.096096992492676,success
"sender: client1, message: > hello from client1"
3,1773955308.176166,1773955310.2122278,2.0360617637634277,success
4,1773955313.192772,1773955315.273251,2.080479145050049,success
"sender: client1, message: > hello from client1"
5,1773955318.2236805,1773955320.311168,2.0874874591827393,success
"sender: client1, message: > hello from client1"
6,1773955323.2504332,1773955325.3471587,2.0967254638671875,success
7,1773955328.2727826,1773955330.3678823,2.095099687576294,success
"sender: client1, message: > hello from client1"
8,1773955333.2989066,1773955335.3540578,2.0551512241363525,success
"sender: client1, message: > hello from client1"
9,1773955338.337654,1773955340.4355989,2.097944736480713,success
"sender: client1, message: > hello from client1"
10,1773955343.364558,1773955345.388115,2.02355694770813,success
"sender: client1, message: > hello from client1"
11,1773955348.3851717,1773955350.485582,2.1004104614257812,success
"sender: client1, message: > hello from client1"
12,1773955353.4184186,1773955355.4987495,2.0803308486938477,success
"sender: client1, message: > hello from client1"
13,1773955358.4203923,1773955360.509292,2.088899612426758,success
"sender: client1, message: > hello from client1"
14,1773955363.4691808,1773955365.5422168,2.073035955429077,success
"sender: client1, message: > hello from client1"
15,1773955368.4957771,1773955370.5790405,2.083263397216797,success
"sender: client1, message: > hello from client1"
